Id,Game,Title,Release,Series,Genre,Sub.genre,Developer,Publisher,Country,Platform,PEGI,Customizable_main,Protagonist,Protagonist_Non_Male,Relevant_males,Relevant_no_males,Percentage_non_male,Criteria,Director,Total_team,female_team,Team_percentage,Metacritic,Destructoid,IGN,GameSpot,Avg_Reviews,Continent,Year,count,Last5Years,ï..Name,Gender,Age,Age_range,Playable,Sexualization,Species,Side,Relevance,Romantic_Interest,Sexualized_clothing,Trophy,Damsel.in.Distress,Sexualized.Cutscenes,Total
WROEF_Gregory,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Gregory,Male,22,Young adult,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Gus,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Gus,Male,13,Child,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Kay,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Kay,Female,Middle-aged,Middle-aged,0,0,Human,P,SC,No,0,0,0,0,0
WROEF_Lewis,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Lewis,Male,22,Young adult,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Milton,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Milton,Male,11,Child,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Molly,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Molly,Female,10,Child,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Odin,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Odin,Male,Unknown,Unknown,0,0,Human,P,SC,No,0,0,0,0,0
WROEF_Sam,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Sam,Male,33,Adult,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Sanjay,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Sanjay,Male,36,Adult,0,0,Human,P,SC,No,0,0,0,0,0
WROEF_Sven,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Sven,Male,49,Middle-aged,0,0,Human,P,MC,No,0,0,0,0,0
WROEF_Walter,WROEF,What Remains of Edith Finch,Apr-17,,Adventure,Adventure,Giant Sparrow,Annapurna Interactive,USA,Multi,16,No,1,1,11,6,35%,TR,M,6,0,0%,8.9,9,8.8,9,8.9,North America,2017,1,0,Walter,Male,53,Middle-aged,0,0,Human,P,MC,No,0,0,0,0,0
YK0_Daisaku,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Daisaku Kuze,Male,50,Middle-aged,0,0,Human,A,MC,No,0,0,0,0,0
YK0_Goro,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Goro Majima,Male,24,Young adult,1,0,Human,P,PA,No,0,0,0,0,0
YK0_Hiroki,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Hiroki Awano,Male,Middle-aged,Middle-aged,0,0,Human,A,MC,No,0,0,0,0,0
YK0_Homare,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Homare Nishitane,Male,20,Young adult,0,0,Human,A,SC,No,0,0,0,0,0
YK0_Keiji,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Keiji Shibusawa,Male,Middle-aged,Middle-aged,0,0,Human,A,MA,No,0,0,0,0,0
YK0_Kiryu,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Kiryu,Male,20,Young adult,1,0,Human,P,PA,No,0,0,0,0,0
YK0_Lao,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Lao Gui,Male,Middle-aged,Middle-aged,0,0,Human,A,SC,No,0,0,0,0,0
YK0_Makoto,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Makoto,Female,20,Young adult,0,2,Human,P,DA,No,0,1,1,0,2
YK0_Nishikiyama,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Nishikiyama,Male,20,Young adult,0,0,Human,P,MC,No,0,0,0,0,0
YK0_Oda,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Oda,Male,Adult,Adult,0,0,Human,A,SC,No,0,0,0,0,0
YK0_Reina,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Reina,Female,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
YK0_Sagawa,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Sagawa,Male,50,Middle-aged,0,0,Human,A,MC,No,0,0,0,0,0
YK0_Sera,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Sera,Male,39,Adult,0,0,Human,P,SC,No,0,0,0,0,0
YK0_Shimano,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Shimano,Male,40,Middle-aged,0,0,Human,A,MC,No,0,0,0,0,0
YK0_Soehi,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Soehi Dojima,Male,Middle-aged,Middle-aged,0,0,Human,A,MC,No,0,0,0,0,0
YK0_Tachibana,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Tachibana,Male,25,Adult,0,0,Human,P,DA,No,0,0,0,0,0
YK0_Wen,YK0,Yakuza 0,Mar-15,Yakuza,Action-adventure,Action-adventure,Ryu Ga Gotoku Studio,Sega,JPN,Multi,18,No,2,0,15,2,12%,TR,M,5,0,0%,8.7,9,8.5,8,8.6,Asia,2015,1,0,Wen Hai Lee,Male,Adult,Adult,0,0,Human,P,SC,No,0,0,0,0,0
